Retailer,Product ID,Title,Brand,Count,Size,Color,Grade,Organic,Housing,Covered ZIPs,Covered Stores,Min Price,Avg Price,Max Price,Offer Rows,Priced Rows,URL
Walmart,10532996,"Farmer's Harvest Large Brown Eggs, 12 Count",Unknown,12,Large,Brown,Unknown,false,Conventional/Unspecified,29,29,1.97,1.9700000000000002,1.97,29,29,https://www.walmart.com/ip/Farmer-s-Harvest-Large-Brown-Eggs-12-Count/10532996?classType=REGULAR
Walmart,10532810,"Farmers Market Extra Large White Eggs, 12 Count",Unknown,12,Extra Large,White,Unknown,false,Conventional/Unspecified,28,28,1.66,1.66,1.66,28,28,https://www.walmart.com/ip/Farmers-Market-Extra-Large-White-Eggs-12-Count/10532810?classType=REGULAR
Walmart,10532951,"Lakeshore Farmers Market Extra Large White Eggs, 18 Count",Unknown,18,Extra Large,White,Unknown,false,Conventional/Unspecified,27,27,2.43,2.43,2.43,27,27,https://www.walmart.com/ip/Lakeshore-Farmers-Market-Extra-Large-White-Eggs-18-Count/10532951?classType=REGULAR
Walmart,10316899,"Sunny Meadow Large White Eggs, 6 count",Unknown,6,Large,White,Unknown,false,Conventional/Unspecified,26,26,0.96,0.9600000000000001,0.96,26,26,https://www.walmart.com/ip/Sunny-Meadow-Large-White-Eggs-6-count/10316899?classType=REGULAR
Walmart,10532952,"Ozark Farmers Market Large White Eggs, 18 Count",Unknown,18,Large,White,Unknown,false,Conventional/Unspecified,24,24,0.96,0.96,0.96,24,24,https://www.walmart.com/ip/Ozark-Farmers-Market-Large-White-Eggs-18-Count/10532952?classType=REGULAR
Walmart,49510876,"Sunny Meadow Large White Eggs, 24 Count",Unknown,24,Large,White,Unknown,false,Conventional/Unspecified,24,24,4.32,4.32,4.32,24,24,https://www.walmart.com/ip/Sunny-Meadow-Large-White-Eggs-24-Count/49510876?classType=REGULAR
Walmart,156102465,"Eggland's Best Jumbo White Eggs, 12 Count",Eggland's Best,12,Jumbo,White,Unknown,false,Conventional/Unspecified,22,22,3.96,3.9600000000000004,3.96,22,22,https://www.walmart.com/ip/Eggland-s-Best-Jumbo-White-Eggs-12-Count/156102465?classType=REGULAR
Walmart,153012838,"Whitewater Valley Extra Large Eggs, 12 Count",Unknown,12,Extra Large,Unknown,Unknown,false,Conventional/Unspecified,20,20,2.65,2.65,2.65,20,20,https://www.walmart.com/ip/Whitewater-Valley-Extra-Large-Eggs-12-Count/153012838?classType=REGULAR
Walmart,350154735,"Dutch Farms USDA Grade A Medium Eggs, 12 Count",Unknown,12,Medium,Unknown,A,false,Conventional/Unspecified,18,18,1.24,1.24,1.24,18,18,https://www.walmart.com/ip/Dutch-Farms-Grade-A-Medium-Eggs-12-Count/350154735?classType=REGULAR&athbdg=L1300
Walmart,148511119,"Great Value Medium White Eggs, 12 Count Grade A Quality Eggs, Excellent Source of Protein",Great Value,12,Medium,White,A,false,Conventional/Unspecified,18,18,0.97,0.9700000000000001,0.97,18,18,https://www.walmart.com/ip/Great-Value-Medium-White-Eggs-12-Count/148511119?classType=REGULAR&athbdg=L1300
Walmart,142883150,"Hillandale Farms, Gluten Free, Fresh Medium Eggs, 21 oz, One Dozen",Unknown,12,Medium,Unknown,Unknown,false,Conventional/Unspecified,18,18,0.97,0.9700000000000001,0.97,18,18,https://www.walmart.com/ip/Hillandale-Farms-Gluten-Free-Fresh-Medium-Eggs-21-oz-One-Dozen/142883150?classType=REGULAR
Walmart,118722035,Humpty Dumpty 12 Count White Medium Eggs - Allergen-Free & Pure,Unknown,12,Medium,White,Unknown,false,Conventional/Unspecified,18,18,1.24,1.24,1.24,18,18,https://www.walmart.com/ip/Humpty-Dumpty-White-Medium-Eggs-12-Count/118722035?classType=REGULAR&athbdg=L1300
Walmart,32284479,"Great Day Farms Cage Free Large Brown A Eggs, 18 Count",Unknown,18,Large,Brown,Unknown,false,Cage-Free,17,17,5.84,5.84,5.84,17,17,https://www.walmart.com/ip/Great-Day-Farms-Cage-Free-Large-Brown-A-Eggs-18-Count/32284479?classType=REGULAR
Walmart,10316896,"Sunny Meadow Jumbo White Eggs, 12 Count",Unknown,12,Jumbo,White,Unknown,false,Conventional/Unspecified,17,17,1.84,1.84,1.84,17,17,https://www.walmart.com/ip/Sunny-Meadow-Jumbo-White-Eggs-12-Count/10316896?classType=REGULAR
Walmart,10316897,"Sunny Meadow Large Grade A Brown Eggs, 12 ct",Unknown,12,Large,Brown,A,false,Conventional/Unspecified,16,16,2.34,2.34,2.34,16,16,https://www.walmart.com/ip/Sunny-Meadow-Large-Grade-A-Brown-Eggs-12-ct/10316897?classType=REGULAR
Walmart,107718837,"Huevos Cinderella Frescos Grandes del Pais, 18 Count - Fresh Large Eggs from Puerto Rico",Unknown,18,Large,Unknown,Unknown,false,Conventional/Unspecified,15,15,5.88,5.88,5.88,15,15,https://www.walmart.com/ip/Huevos-Frescos-Grandes-Del-Pais-18-Count/107718837?classType=REGULAR&athbdg=L1300
Walmart,20414650725,"Huevos To Fresco Frescos Grandes del Pais, 12 Count - Fresh Large Eggs from Puerto Rico",Unknown,12,Large,Unknown,Unknown,false,Conventional/Unspecified,15,15,2.37,2.37,2.37,15,15,https://www.walmart.com/ip/Huevos-Frescos-Grandes-Fresh-Large-Eggs-12-Count-Puerto-Rico/20414650725?classType=REGULAR
Walmart,20406215942,"Huevos To Fresco Frescos Grandes del Pais, 18 Count - Fresh Large Eggs from Puerto Rico",Unknown,18,Large,Unknown,A,false,Conventional/Unspecified,15,15,5.88,5.88,5.88,15,15,https://www.walmart.com/ip/To-Fresco-Grade-A-Large-Eggs-18-Count/20406215942?classType=REGULAR&athbdg=L1300
Walmart,109091561,"Cinderella Large Eggs, 30 Count",Unknown,30,Large,Unknown,Unknown,false,Conventional/Unspecified,14,14,10.92,10.92,10.92,14,14,https://www.walmart.com/ip/Cinderella-Large-Eggs-30-Count/109091561?classType=REGULAR
Walmart,654756038,"Finca Natural Eggs, Medium Organic, Grade a, 12 Count Refrigerated",Unknown,12,Medium,Unknown,A,true,Conventional/Unspecified,14,14,4.92,4.92,4.92,14,14,https://www.walmart.com/ip/Finca-Natural-Organic-Large-Eggs-12-Count/654756038?classType=REGULAR
Walmart,958047526,"Great Value Cage Free Large White Eggs, 18 Count",Great Value,18,Large,White,Unknown,false,Cage-Free,14,14,4.56,4.56,4.56,14,14,https://www.walmart.com/ip/Great-Value-Cage-Free-Large-White-Eggs-18-Count/958047526?classType=REGULAR
Walmart,10532953,"Farmers Market Large Grade AA Eggs, 6 ct",Unknown,6,Large,Unknown,AA,false,Conventional/Unspecified,13,13,0.86,0.86,0.86,13,13,https://www.walmart.com/ip/Farmers-Market-Large-Grade-AA-Eggs-6-ct/10532953?classType=REGULAR
Walmart,41113766,"Farmers Market Large White Eggs, 36 Count",Unknown,36,Large,White,Unknown,false,Conventional/Unspecified,13,13,4.32,4.32,4.32,13,13,https://www.walmart.com/ip/Farmers-Market-Large-White-Eggs-36-Count/41113766?classType=REGULAR
Walmart,193086889,"Finca Natural Eggs, Medium Cage Free, Grade a, 12 Count Refrigerated",Unknown,12,Medium,Brown,A,false,Cage-Free,13,13,2.88,2.88,2.88,13,13,https://www.walmart.com/ip/Finca-Natural-Medium-Eggs-Brown-12-Count/193086889?classType=REGULAR
Walmart,244467456,"Finca Natural Eggs, Medium Cage Free, Grade a, 18 Count Refrigerated",Unknown,18,Medium,Brown,A,false,Cage-Free,13,13,3.92,3.92,3.92,13,13,https://www.walmart.com/ip/Finca-Natural-Large-Brown-Egg-18-Count/244467456?classType=REGULAR
Walmart,1828534249,"Finca Natural Medium Organic Eggs, Grade A, 18 Count Refrigerated",Unknown,18,Medium,Unknown,A,true,Conventional/Unspecified,13,13,6.92,6.92,6.92,13,13,https://www.walmart.com/ip/Finca-Natural-Medium-Organic-Eggs-Grade-A-18-Count-Refrigerated/1828534249?classType=REGULAR
Walmart,10316900,"Sunny Meadow Large A Eggs, 30 Count",Unknown,30,Large,White,A,false,Conventional/Unspecified,13,13,4.32,4.32,4.32,13,13,https://www.walmart.com/ip/Sunny-Meadow-Large-White-Eggs-30-Count/10316900?classType=REGULAR
Walmart,10532814,"Farmers Market Large Grade A Eggs, 18 Count",Unknown,18,Large,Unknown,A,false,Conventional/Unspecified,12,12,3.44,3.44,3.44,12,12,https://www.walmart.com/ip/Farmers-Market-Large-Grade-A-Eggs-18-Count/10532814?classType=REGULAR
Walmart,44391116,"First Light Large Grade AA Eggs, 12 ct",Unknown,12,Large,Unknown,AA,false,Conventional/Unspecified,12,12,1.47,1.47,1.47,12,12,https://www.walmart.com/ip/First-Light-Large-Grade-AA-Eggs-12-ct/44391116?classType=REGULAR
Walmart,121233410,Great Value 24 Large Aa Egg,Great Value,24,Large,Unknown,AA,false,Conventional/Unspecified,12,12,4.32,4.32,4.32,12,12,https://www.walmart.com/ip/Great-Value-24-Large-Aa-Egg/121233410?classType=REGULAR
Walmart,130696481,"Huevos Cinderella Frescos Grandes - Fresh Large Eggs, 12 Count, Puerto Rico",Unknown,12,Large,Unknown,Unknown,false,Conventional/Unspecified,12,12,3.12,3.1199999999999997,3.12,12,12,https://www.walmart.com/ip/Huevos-Frescos-Grandes-Del-Pais-12-Count/130696481?classType=REGULAR&athbdg=L1300
Walmart,10316895,"Sunny Meadow Extra Large Grade A Eggs, 12 ct",Unknown,12,Extra Large,Unknown,A,false,Conventional/Unspecified,12,12,1.66,1.66,1.66,12,12,https://www.walmart.com/ip/Sunny-Meadow-Extra-Large-Grade-A-Eggs-12-ct/10316895?classType=REGULAR
Walmart,10452739,"California Farmers Market Large Grade AA Eggs, 12 Count",Unknown,12,Large,Unknown,AA,false,Conventional/Unspecified,11,11,1.47,1.4699999999999998,1.47,11,11,https://www.walmart.com/ip/California-Farmers-Market-Large-Grade-AA-Eggs-12-Count/10452739?classType=REGULAR
Walmart,44391538,"Farmers Market Large Grade A Eggs, 60 ct",Unknown,60,Large,Unknown,A,false,Conventional/Unspecified,11,11,7.13,7.129999999999999,7.13,11,11,https://www.walmart.com/ip/Farmers-Market-Large-Grade-A-Eggs-60-ct/44391538?classType=REGULAR
Walmart,10421707,Olympia Valley Farms Olympia Vally 6 Pack Large Grade Aa Eggs,Unknown,6,Large,Unknown,AA,false,Conventional/Unspecified,11,12,0.68,0.68,0.68,12,12,https://www.walmart.com/ip/Olympia-Valley-Farms-Olympia-Vally-6-Pack-Large-Grade-Aa-Eggs/10421707?classType=REGULAR
Walmart,973743911,"Great Value Cage-Free Large White Eggs, 12 Count",Great Value,12,Large,White,Unknown,false,Cage-Free,10,10,3.12,3.12,3.12,10,10,https://www.walmart.com/ip/Great-Value-Cage-Free-Large-White-Eggs-12-Count/973743911?classType=REGULAR
Walmart,20414650726,"Huevos Criollo Frescos Grandes del Pais, 12 Count - Fresh Large Eggs from Puerto Rico, 12 Count",Unknown,12,Large,Unknown,Unknown,false,Conventional/Unspecified,10,10,3.12,3.12,3.12,10,10,https://www.walmart.com/ip/Huevos-Frescos-Grandes-Fresh-Large-Eggs-12-Count-Puerto-Rico/20414650726?classType=REGULAR&athbdg=L1300
Walmart,20414650727,"Huevos Criollo Frescos Grandes del Pais, 18 Count - Fresh Large Eggs from Puerto Rico",Unknown,18,Large,Unknown,Unknown,false,Conventional/Unspecified,10,10,5.88,5.88,5.88,10,10,https://www.walmart.com/ip/Huevos-Frescos-Grandes-del-Pais-18-Count-Fresh-Large-Eggs-from-Puerto-Rico/20414650727?classType=REGULAR&athbdg=L1300
Walmart,10532954,"Hudson Family Farmers Market Jumbo Brown Eggs, 12 Count",Unknown,12,Jumbo,Brown,Unknown,false,Conventional/Unspecified,9,9,2.34,2.34,2.34,9,9,https://www.walmart.com/ip/Hudson-Family-Farmers-Market-Jumbo-Brown-Eggs-12-Count/10532954?classType=REGULAR
Walmart,14074310821,"Waialua Fresh Cage-Free Extra Large Grade A Eggs, 18 Count",Unknown,18,Extra Large,Unknown,A,false,Cage-Free,9,9,11.88,11.88,11.88,9,9,https://www.walmart.com/ip/Waialua-Fresh-Egg-Xlg-18ct/14074310821?classType=REGULAR
Walmart,1936385112,Waialua Fresh Cage-Free Large Eggs 12 Count,Unknown,12,Large,Unknown,Unknown,false,Cage-Free,9,9,7.68,7.680000000000001,7.68,9,9,https://www.walmart.com/ip/Waialua-Fresh-Egg-Large-12ct/1936385112?classType=REGULAR
Walmart,44390988,"First Light  Large Grade AA Eggs, 60 ct",Unknown,60,Large,Unknown,AA,false,Conventional/Unspecified,8,8,7.13,7.13,7.13,8,8,https://www.walmart.com/ip/First-Light-Large-Grade-AA-Eggs-60-ct/44390988?classType=REGULAR
Walmart,118270632,"Ka Lei Country Fresh Organic Large Brown Eggs, 12 Count",Unknown,12,Large,Brown,Unknown,true,Conventional/Unspecified,6,6,10.44,10.44,10.44,6,6,https://www.walmart.com/ip/Ka-Leil-Eggs-Country-Fresh-Large-Brown-Eggs-12-Count/118270632?classType=REGULAR
Walmart,22115890,"Sunny Meadow Extra Large White Eggs, 18 Count",Unknown,18,Extra Large,White,Unknown,false,Conventional/Unspecified,6,6,2.43,2.43,2.43,6,6,https://www.walmart.com/ip/Sunny-Meadow-Extra-Large-White-Eggs-18-Count/22115890?classType=REGULAR
Walmart,44419694,"First Light Egg Farms Large AA Eggs, 30 Count",Unknown,30,Large,Unknown,AA,false,Conventional/Unspecified,5,5,4.32,4.32,4.32,5,5,https://www.walmart.com/ip/First-Light-Egg-Farms-Large-AA-Eggs-30-Count/44419694?classType=REGULAR
Walmart,176458176,"First Light Egg Farms Large AA Eggs, 6 Count",Unknown,6,Large,Unknown,AA,false,Conventional/Unspecified,5,5,0.86,0.86,0.86,5,5,https://www.walmart.com/ip/First-Light-Egg-Farms-Large-AA-Eggs-6-Count/176458176?classType=REGULAR
Walmart,11229703407,Horizon Large Organic Omega 3 Brown Eggs- 1 dozen,Unknown,12,Large,Brown,A,true,Free-Range,5,5,6.79,6.790000000000001,6.79,5,5,https://www.walmart.com/ip/Horizon-Organic-Grade-A-Free-Range-Eggs-Large-12-ea/11229703407?classType=REGULAR
Walmart,45594105,Mclane Company Fs Grade A Large Eggs,Unknown,,Large,Unknown,A,false,Conventional/Unspecified,5,5,2.38,2.38,2.38,5,5,https://www.walmart.com/ip/Mclane-Company-Fs-Grade-A-Large-Eggs/45594105?classType=REGULAR
Walmart,10322925,Olympia Valley Large 18pack Grade Aa Egg,Unknown,18,Large,Unknown,AA,false,Conventional/Unspecified,5,5,1.66,1.6599999999999997,1.66,5,5,https://www.walmart.com/ip/Olympia-Valley-Large-18pack-Grade-Aa-Egg/10322925?classType=REGULAR
Walmart,103822518,"Whitewater Valley Jumbo A Eggs, 12 Count",Unknown,12,Jumbo,Unknown,Unknown,false,Conventional/Unspecified,5,5,1.84,1.8400000000000003,1.84,5,5,https://www.walmart.com/ip/Whitewater-Valley-Jumbo-A-Eggs-12-Count/103822518?classType=REGULAR
Walmart,107527567,"Mountain View Colony Grade AA Large White Eggs, 18 Count",Unknown,18,Large,White,AA,false,Conventional/Unspecified,4,4,2.97,2.97,2.97,4,4,https://www.walmart.com/ip/Mountain-View-Colony-Grade-AA-Large-White-Eggs-18-Count/107527567?classType=REGULAR
Walmart,192509475,"The Farmer's Cow Extra Large Brown A Eggs, 12 Count",Unknown,12,Extra Large,Brown,Unknown,false,Conventional/Unspecified,4,4,4.92,4.92,4.92,4,4,https://www.walmart.com/ip/The-Farmer-s-Cow-Extra-Large-Brown-A-Eggs-12-Count/192509475?classType=REGULAR
Walmart,101484396,"The Farmer's Cow Natural Large Brown Eggs, 12 Count",Unknown,12,Large,Brown,Unknown,false,Conventional/Unspecified,4,4,4.72,4.72,4.72,4,4,https://www.walmart.com/ip/The-Farmer-s-Cow-Natural-Large-Brown-Eggs-12-Count/101484396?classType=REGULAR
Walmart,15673707,"Farmers Market Farm Fresh Large A Eggs, 30 Count",Unknown,30,Large,Unknown,A,false,Conventional/Unspecified,3,3,4.32,4.32,4.32,3,3,https://www.walmart.com/ip/Farmers-Market-Farm-Fresh-Large-A-Eggs-30-Count/15673707?classType=REGULAR
Walmart,133432359,"Farmers Market Large AA Eggs, 60 Count",Unknown,60,Large,Unknown,AA,false,Conventional/Unspecified,3,3,7.13,7.13,7.13,3,3,https://www.walmart.com/ip/Farmers-Market-Large-AA-Eggs-60-Count/133432359?classType=REGULAR
Walmart,146019490,"Farmers Market Twin Pack Large AA Eggs, 36 Count",Unknown,36,Large,Unknown,AA,false,Conventional/Unspecified,3,3,4.32,4.32,4.32,3,3,https://www.walmart.com/ip/Farmers-Market-Twin-Pack-Large-AA-Eggs-36-Count/146019490?classType=REGULAR
Walmart,49409707,"Marketside Vegetarian Fed Large Brown Eggs, 12 Count",Marketside,12,Large,Brown,Unknown,false,Conventional/Unspecified,3,5,3.22,3.22,3.22,5,5,https://www.walmart.com/ip/Marketside-Vegetarian-Fed-Large-Brown-Eggs-12-Count/49409707?classType=REGULAR
Walmart,126149832,Mountain View AA Large 5 Dozen Eggs,Unknown,60,Large,Unknown,Unknown,false,Conventional/Unspecified,3,3,9.97,9.97,9.97,3,3,https://www.walmart.com/ip/Mountain-View-AA-Large-5-Dozen-Eggs/126149832?classType=REGULAR
Walmart,163865828,"Mountain View Colony Extra Large Eggs, 12 Count",Unknown,12,Extra Large,Unknown,Unknown,false,Conventional/Unspecified,3,3,2.14,2.14,2.14,3,3,https://www.walmart.com/ip/Mountain-View-Colony-Extra-Large-Eggs-12-Count/163865828?classType=REGULAR
Walmart,158938805,"Mountain View Colony Grade AA Large Eggs, 12 Count",Unknown,12,Large,Unknown,AA,false,Conventional/Unspecified,3,3,1.97,1.97,1.97,3,3,https://www.walmart.com/ip/Mountain-View-Colony-Grade-AA-Large-Eggs-12-Count/158938805?classType=REGULAR
Walmart,108559318,"Mountain View Colony Mountain View Brown Eggs, 1.50 Oz., 12 Count",Unknown,12,Unknown,Brown,Unknown,false,Conventional/Unspecified,3,3,3.97,3.97,3.97,3,3,https://www.walmart.com/ip/Mountain-View-Colony-Mountain-View-Brown-Eggs-1-50-Oz-12-Count/108559318?classType=REGULAR
Walmart,110264174,"Mountain View Extra Large White Grade AA Eggs, 18 Count",Unknown,18,Extra Large,White,AA,false,Conventional/Unspecified,3,3,3.22,3.22,3.22,3,3,https://www.walmart.com/ip/Mountain-View-Extra-Large-White-Grade-AA-Eggs-18-Count/110264174?classType=REGULAR
Walmart,10452741,"Ozark Farmers Market Large Grade AA Eggs, 60 ct",Unknown,60,Large,Unknown,AA,false,Conventional/Unspecified,3,3,7.13,7.13,7.13,3,3,https://www.walmart.com/ip/Ozark-Farmers-Market-Large-Grade-AA-Eggs-60-ct/10452741?classType=REGULAR
Walmart,132958715,"To Fresco Medium Eggs 12 Count, Farm Fresh, Allergen-Free",Unknown,12,Medium,Unknown,Unknown,false,Conventional/Unspecified,3,3,4.46,4.46,4.46,3,3,https://www.walmart.com/ip/To-Fresco-Medium-Eggs-12-Count/132958715?classType=REGULAR
Walmart,185333323,Willamette Large Aa 6pk Eggs,Unknown,6,Large,Unknown,Unknown,false,Conventional/Unspecified,3,3,0.86,0.86,0.86,3,3,https://www.walmart.com/ip/Willamette-Large-Aa-6pk-Eggs/185333323?classType=REGULAR
Walmart,175454483,"Farmers Market Cage Free Large Grande A Eggs, 12 Count",Unknown,12,Large,Unknown,Unknown,false,Cage-Free,2,2,1.47,1.47,1.47,2,2,https://www.walmart.com/ip/Farmers-Market-Cage-Free-Large-Grande-A-Eggs-12-Count/175454483?classType=REGULAR
Walmart,10811021,"Farmers Market Large A Eggs, 36 Count",Unknown,36,Large,Unknown,A,false,Conventional/Unspecified,2,2,6.96,6.96,6.96,2,2,https://www.walmart.com/ip/Farmers-Market-Large-A-Eggs-36-Count/10811021?classType=REGULAR
Walmart,103328035,Great Eggs 1.5 Dozen Extra Large Eggs,Unknown,18,Extra Large,Unknown,Unknown,false,Conventional/Unspecified,2,2,2.43,2.43,2.43,2,2,https://www.walmart.com/ip/Great-Eggs-1-5-Dozen-Extra-Large-Eggs/103328035?classType=REGULAR
Walmart,101650141,"Great Value Cage Free Extra Large White Eggs, 12 Count",Great Value,12,Extra Large,White,Unknown,false,Cage-Free,2,2,2.67,2.67,2.67,2,2,https://www.walmart.com/ip/Great-Value-Cage-Free-Extra-Large-White-Eggs-12-Count/101650141?classType=REGULAR
Walmart,109983047,"Great Value Twin Pack Extra Large White Eggs, 36 Count",Great Value,36,Extra Large,White,Unknown,false,Conventional/Unspecified,2,2,5.82,5.82,5.82,2,2,https://www.walmart.com/ip/Great-Value-Twin-Pack-Extra-Large-White-Eggs-36-Count/109983047?classType=REGULAR
Walmart,164479355,Hillandale Farms Eggs Large White Grade A Cage Free One Dozen,Unknown,12,Large,White,A,false,Cage-Free,2,2,2.98,2.98,2.98,2,2,https://www.walmart.com/ip/Hillandale-Farms-Eggs-Large-White-Grade-A-Cage-Free-One-Dozen/164479355?classType=REGULAR
Walmart,105498920,"Mountain View Colony Jumbo White A Eggs, 12 Count",Unknown,12,Jumbo,White,Unknown,false,Conventional/Unspecified,2,2,2.27,2.27,2.27,2,2,https://www.walmart.com/ip/Mountain-View-Colony-Jumbo-White-A-Eggs-12-Count/105498920?classType=REGULAR
Walmart,136452603,"Mountain View Colony Medium White Grade AA Dozen Eggs, 12 Count",Unknown,12,Medium,White,AA,false,Conventional/Unspecified,2,2,1.72,1.72,1.72,2,2,https://www.walmart.com/ip/Mountain-View-Colony-Medium-White-Grade-AA-Dozen-Eggs-12-Count/136452603?classType=REGULAR
Walmart,42350222,"Sunny Meadow Farm Fresh Large A Eggs, 36 Count",Unknown,36,Large,White,A,false,Conventional/Unspecified,2,2,4.32,4.32,4.32,2,2,https://www.walmart.com/ip/Sunny-Meadow-Large-White-Eggs-36-Count/42350222?classType=REGULAR
Walmart,15149290,"Sunny Meadow Rpc Twin 18 Large White Eggs, 36 Count",Unknown,36,Large,White,Unknown,false,Conventional/Unspecified,2,2,5.62,5.62,5.62,2,2,https://www.walmart.com/ip/Sunny-Meadow-Rpc-Twin-18-Large-White-Eggs-36-Count/15149290?classType=REGULAR
Walmart,140390529,Whitewater Valley Large 12pk Eggs,Unknown,12,Large,Unknown,Unknown,false,Conventional/Unspecified,2,2,1.47,1.47,1.47,2,2,https://www.walmart.com/ip/Whitewater-Valley-Large-12pk-Eggs/140390529?classType=REGULAR
